id,Цена,Год,Площадь,Класс,Количество_больниц,Количество_школ,Количество_парков,Количество_метро
2574,2163840.1150531187,1980,18.1158473676649,Эконом,1,1,0,1
2575,2541047.910218942,1990,20.73844216541982,Эконом,1,2,0,1
2576,5590645.130387723,2009,39.68052983721153,Стандарт,1,2,1,1
2577,2425289.213106891,1974,21.598939662009172,Эконом,0,1,0,1
2578,2768491.4949320764,1987,23.935678820278746,Эконом,1,1,0,1
2579,5307008.510622949,2000,36.17731648401535,Стандарт,2,2,1,1
2580,2112625.063484473,1968,18.348141599674978,Эконом,0,1,0,1
2581,3311423.3474697163,1962,29.360891076507027,Эконом,1,1,0,1
2582,16361643.175953476,2018,85.61444492230211,Люкс,6,6,6,2
2583,17799005.344513386,2022,94.23130757122443,Люкс,5,6,7,3
2584,16108815.336442756,2018,85.01482776478294,Люкс,5,6,5,3
2585,5566954.300542837,2008,38.50961473317057,Стандарт,3,1,1,1
2586,2598804.680624437,1963,23.2258161650874,Эконом,0,1,0,1
2587,5259297.055055042,2008,37.750991894389934,Стандарт,1,1,1,1
2588,14128400.626527248,2020,70.74780987329734,Люкс,6,5,6,3
2589,5709154.3620128725,2007,38.84595936361232,Стандарт,2,3,1,1
2590,3123971.598031884,1981,26.62018968027067,Эконом,1,2,0,1
2591,5455726.800149763,2002,38.70197899328707,Стандарт,1,2,1,1
2592,16810003.22219017,2019,86.4808964697052,Люкс,7,5,7,3
2593,2662300.5585849746,1986,22.98525124297136,Эконом,0,2,0,1
2594,18163218.843258645,2020,94.61321889904232,Люкс,6,7,7,3
2595,5265613.909266813,2010,36.836754808355415,Стандарт,2,1,1,1
2596,5081644.101232863,2000,35.26830234412738,Стандарт,1,2,1,1
2597,15381320.62578415,2021,77.93027755539447,Люкс,5,7,6,3
2598,18453497.80960433,2023,97.46609686480618,Люкс,7,7,6,2
2599,17479917.86899511,2018,91.08215826624689,Люкс,5,7,7,3
2600,3240412.924030869,1966,28.64196740250869,Эконом,1,1,0,1
2601,16853748.224901546,2018,85.73968031420135,Люкс,7,7,6,3
2602,15779986.135311892,2019,80.81034399796746,Люкс,7,6,6,2
2603,2228711.973879814,1969,18.671978306764196,Эконом,0,2,0,1
2604,5234186.7135339435,2006,37.576813352729815,Стандарт,1,1,1,1
2605,5103692.752010736,2007,35.603478272117016,Стандарт,1,2,1,1
2606,14132054.254135193,2018,71.74598147256786,Люкс,5,6,5,3
2607,18360995.198440213,2017,99.91556637286517,Люкс,6,5,5,3
2608,2583944.1040372895,1983,22.211250229873826,Эконом,1,1,0,1
2609,18098147.8817769,2020,94.0029693281189,Люкс,7,6,7,3
2610,3114743.816469195,1982,28.612680147931368,Эконом,0,1,0,1
2611,17111210.28856339,2017,89.4320713104361,Люкс,7,5,7,2
2612,2780151.8434453225,1962,25.069600215631365,Эконом,0,1,0,1
2613,3430009.0581652448,1987,29.758021118267028,Эконом,1,2,0,1
2614,2848343.634634814,1956,24.894453218525456,Эконом,0,2,0,1
2615,2505107.140313785,1988,21.436182249934063,Эконом,0,2,0,1
2616,5259438.6159245,2004,37.980276701002815,Стандарт,1,1,1,1
2617,2520933.747055647,1963,21.5749935030308,Эконом,0,2,0,1
2618,5402552.622583566,2010,39.010133554075686,Стандарт,1,1,1,1
2619,15741153.762007577,2017,82.49516944779795,Люкс,7,5,5,2
2620,5857807.106266425,2010,38.76919313035257,Стандарт,3,3,1,1
2621,5715299.29777153,2004,38.9368331187383,Стандарт,3,2,1,1
2622,2435867.290221239,1990,20.629794898742393,Эконом,0,2,0,1
2623,16787258.92361725,2017,87.4265276880109,Люкс,7,7,5,2
2624,2937015.9637087327,1988,24.76610061272969,Эконом,1,2,0,1
2625,2766541.2242207397,1950,24.07537909337038,Эконом,0,2,0,1
2626,16543323.884582672,2021,87.6574558086941,Люкс,5,7,5,2
2627,16007905.992972037,2022,83.20134697152133,Люкс,6,6,6,2
2628,3049765.408951217,1982,25.868448374474198,Эконом,1,2,0,1
2629,3205072.093696043,1957,28.501282938397782,Эконом,1,1,0,1
2630,2345314.822932675,1965,18.823234235715997,Эконом,1,2,0,1
2631,15212043.872734237,2017,75.87022695678664,Люкс,7,6,7,2
2632,32,2022,95.02019303518681,Люкс,5,5,5,3
2633,5724617.6108360505,2008,39.694601480581056,Стандарт,3,1,1,1
2634,14919150.186690798,2023,76.803288235145,Люкс,5,6,6,2
2635,5144041.37733633,2001,35.13970748994512,Стандарт,3,1,1,1
2636,5723245.878823252,2004,38.640883561178136,Стандарт,3,2,1,1
2637,14612385.823147468,2018,73.91978308371779,Люкс,7,5,6,2
2638,2634996.9008536325,1973,22.823586935175967,Эконом,0,2,0,1
2639,5369824.09658591,2009,36.71596311573173,Стандарт,1,3,1,1
2640,104,2018,82.94506947751493,Люкс,7,6,5,2
2641,5582277.118404747,2010,38.4747289385198,Стандарт,2,2,1,1
2642,2752924.0660751406,1957,24.96576363836013,Эконом,0,1,0,1
2643,5402155.985008253,2001,37.00964317265106,Стандарт,3,1,1,1
2644,5165301.463409126,2006,36.06979492105038,Стандарт,1,2,1,1
2645,17165069.112411026,2017,90.94851970856843,Люкс,6,5,7,2
2646,14270509.153068153,2023,70.55444322417692,Люкс,5,6,7,3
2647,14626402.575224755,2022,77.03621114689909,Люкс,5,5,5,2
2648,2958832.4084202247,1954,24.900627225291537,Эконом,1,2,0,1
2649,5732957.74942931,2006,39.78218401552222,Стандарт,3,1,1,1
2650,15554295.677216455,2018,79.29793939852087,Люкс,6,6,6,3
2651,2459322.29357497,1981,19.796475499074408,Эконом,1,2,0,1
2652,3318920.926876557,1958,29.447580714393567,Эконом,1,1,0,1
2653,14333465.784502534,2022,70.93551730041129,Люкс,7,5,6,3
2654,5466170.0232712,2001,36.5919910894862,Стандарт,2,3,1,1
2655,3181468.819238802,1972,28.056847434730802,Эконом,1,1,0,1
2656,2484836.890355488,1978,20.311884916853813,Эконом,1,2,0,1
2657,3224024.797745938,1983,28.595014794310924,Эконом,1,1,0,1
2658,17764310.94080635,2023,95.91675257168157,Люкс,6,5,5,3
2659,14625271.772460213,2019,74.03002445564205,Люкс,5,5,7,3
2660,5751267.099920361,2001,38.09738714930817,Стандарт,3,3,1,1
2661,17712614.99554558,2018,94.59983713968434,Люкс,5,7,5,3
2662,3400096.8889636043,1967,29.301479934270382,Эконом,1,2,0,1
2663,18343017.214564625,2019,96.67899949661812,Люкс,7,6,6,3
2664,2392843.636297039,1953,20.293689273245374,Эконом,1,1,0,1
2665,2777152.7292448264,1966,23.125436609927547,Эконом,1,2,0,1
2666,2637475.9773291885,1954,22.71976977467837,Эконом,1,1,0,1
2667,15506945.817360124,2019,77.89710869035588,Люкс,5,7,7,3
2668,16294912.296002705,2017,85.09718818769629,Люкс,7,6,5,2
2669,2936588.744315621,1956,25.812222194381924,Эконом,1,1,0,1
2670,15391481.006323613,2018,80.09781220636845,Люкс,5,5,7,2
2671,3089619.197717616,1980,28.188445110551733,Эконом,0,1,0,1
2672,5302257.999175468,2007,36.20367789193104,Стандарт,3,1,1,1
2673,17983286.49273166,2022,94.42361165201332,Люкс,7,7,6,2
2674,5269569.272957797,2005,37.13510178814319,Стандарт,2,1,1,1
2675,15276055.585266221,2020,77.4521898546351,Люкс,7,5,7,2
2676,5425502.3955253875,2004,37.24137767873516,Стандарт,3,1,1,1
2677,5567322.219064723,2008,37.38336351792164,Стандарт,3,2,1,1
2678,2809419.8232716145,1978,25.456507696701607,Эконом,0,1,0,1
2679,15264648.775784263,2018,77.3761250128394,Люкс,5,6,7,3
2680,15892696.675106244,2021,83.6079020961794,Люкс,5,6,5,3
2681,5670134.2554376265,2005,37.233932958271915,Стандарт,3,3,1,1
2682,2684791.6799845407,1974,24.301119627809,Эконом,0,1,0,1
2683,14203835.654635867,2021,70.34570403320339,Люкс,7,5,6,3
2684,15832266.671403917,2021,81.04094566677226,Люкс,5,6,7,3
2685,17801850.28525804,2019,93.31011531847679,Люкс,7,7,6,2
2686,15159011.387570633,2021,78.43416860848633,Люкс,6,5,6,2
2687,18371264.536407433,2020,95.92794543428545,Люкс,7,6,7,3
2688,2485611.4679208086,1959,21.18654892383557,Эконом,0,2,0,1
2689,2974581.922729936,1965,26.006177017814842,Эконом,0,2,0,1
2690,16892151.45965613,2022,86.95401928159795,Люкс,6,7,6,3
2691,3261085.6377219353,1988,28.04971163710194,Эконом,1,2,0,1
2692,16787386.155812476,2021,87.42797496090935,Люкс,7,6,6,2
2693,5472810.0823481325,2008,37.729261113679215,Стандарт,3,1,1,1
2694,2251418.4162032637,1970,19.762486176024705,Эконом,0,1,0,1
2695,5370623.894999826,2003,35.94712438959422,Стандарт,3,2,1,1
2696,18673892.227235563,2017,99.1586696218283,Люкс,7,6,7,2
2697,3338946.870901637,1988,29.64515583144974,Эконом,1,1,0,1
2698,15804211.047527406,2017,82.69607939391794,Люкс,6,6,5,2
2699,2784287.6955337217,1990,24.180429053257832,Эконом,0,2,0,1
2700,16026999.995186212,2021,84.4761904602557,Люкс,6,5,5,3
2701,5932791.845195476,2006,39.668220956915945,Стандарт,3,3,1,1
2702,15397738.986568682,2023,79.30025038344598,Люкс,6,5,6,3
2703,5626410.559306345,2005,38.9734315929147,Стандарт,3,1,1,1
2704,16414267.034834132,2023,85.0518048227888,Люкс,7,5,7,2
2705,16581165.3310176,2019,88.10768311809555,Люкс,5,7,5,2
2706,2517785.0576367057,1973,22.554651473180964,Эконом,0,1,0,1
2707,14963060.921352075,2022,74.17564321926123,Люкс,7,7,6,2
2708,18219566.2814477,2022,98.08237494494455,Люкс,5,7,5,3
2709,18594780.73856824,2019,97.58387185051542,Люкс,7,7,7,2
2710,16378132.354751188,2019,83.5432249743472,Люкс,7,5,7,3
2711,14732264.419207077,2021,75.65954303767862,Люкс,5,6,6,2
2712,17758707.512463924,2023,94.03258477713051,Люкс,6,5,7,3
2713,5272503.7887248695,2001,36.87624750801322,Стандарт,1,2,1,1
2714,2501867.138839143,1967,22.471382383450248,Эконом,0,1,0,1
2715,5247355.082141594,2001,37.055269591668235,Стандарт,2,1,1,1
2716,5545772.403296971,2000,39.2077474202019,Стандарт,1,2,1,1
2717,5458793.758597742,2004,39.689812195118094,Стандарт,1,1,1,1
2718,17963364.782620262,2017,95.38938106482226,Люкс,6,6,7,2
2719,2370470.3894216553,1985,20.200696902381257,Эконом,1,1,0,1
2720,5528418.900195451,2010,37.31847983223824,Стандарт,3,2,1,1
2721,16427519.125889286,2022,82.14065256807972,Люкс,7,7,7,3
2722,5355366.7236475535,2005,37.78833502512868,Стандарт,2,1,1,1
2723,5932110.621131668,2010,39.361885516087206,Стандарт,3,3,1,1
2724,5729052.005772512,2006,39.84734492128462,Стандарт,3,1,1,1
2725,2284956.724904426,1958,19.29017729350453,Эконом,0,2,0,1
2726,5800272.330098639,2008,39.44048581701475,Стандарт,2,3,1,1
2727,2466308.9518091604,1971,21.065615487143145,Эконом,1,1,0,1
2728,2397853.2531052004,1959,21.22423942673672,Эконом,0,1,0,1
2729,4894376.003791661,2007,35.116141450746106,Стандарт,1,1,1,1
2730,2756053.5331298662,1988,22.818706077585794,Эконом,1,2,0,1
2731,15514709.878604533,2019,81.05173309133303,Люкс,5,5,6,3
2732,5446959.7472359175,2004,37.59688481108384,Стандарт,1,3,1,1
2733,3356660.587204182,1973,29.948712353519696,Эконом,1,1,0,1
2734,14741083.07705308,2020,73.86500772531546,Люкс,7,6,6,2
2735,5259448.00960616,2008,35.06898120774088,Стандарт,3,2,1,1
2736,5244652.943997764,2008,35.767746389047815,Стандарт,1,3,1,1
2737,14210015.724840088,2017,70.27081794503447,Люкс,5,7,7,2
2738,2304487.631928267,1974,20.374388082098665,Эконом,0,1,0,1
2739,3189088.986881317,1968,28.210716640952043,Эконом,1,1,0,1
2740,16351184.486190708,2019,81.36668282948796,Люкс,7,7,7,3
2741,2177144.911537713,1967,18.0995316513858,Эконом,1,1,0,1
2742,16255553.806146389,2019,82.9209768045147,Люкс,7,6,7,2
2743,18027988.71517232,2019,94.79179489690551,Люкс,7,7,6,2
2744,5389573.865725341,2006,36.90795000358331,Стандарт,3,1,1,1
2745,2573796.87916708,1987,21.215561313849015,Эконом,1,2,0,1
2746,3032075.258434954,1963,27.62011684095558,Эконом,0,1,0,1
2747,14713785.843128556,2020,73.57885166924625,Люкс,6,5,7,3
2748,16334958.417267755,2018,82.239190458483,Люкс,7,7,6,3
2749,5472763.434698893,2004,37.88618396752279,Стандарт,1,3,1,1
2750,17662021.75346525,2021,94.39553457023193,Люкс,7,5,6,2
2751,5178151.664320146,2005,36.435372118739075,Стандарт,2,1,1,1
2752,5266592.236950987,2005,36.21705457511368,Стандарт,2,2,1,1
2753,2820324.3764762534,1977,24.41832561783545,Эконом,0,2,0,1
2754,18629632.1228642,2021,99.65273223619371,Люкс,6,6,7,2
2755,2931408.7903634533,1975,25.549427330466308,Эконом,1,1,0,1
2756,3239320.620280159,1965,28.60204991285255,Эконом,0,2,0,1
2757,5207473.741160023,2007,37.655477017258086,Стандарт,1,1,1,1
2758,3276098.1747633116,1952,28.182267801184054,Эконом,1,2,0,1
2759,3198885.009814906,1989,29.269456224443214,Эконом,0,1,0,1
2760,2466023.5882210536,1980,22.073389260894487,Эконом,0,1,0,1
2761,5306837.417774126,2001,38.29028132993535,Стандарт,1,1,1,1
2762,2611769.2930657784,1974,22.49205011032149,Эконом,1,1,0,1
2763,16599691.880731165,2018,87.23703592685442,Люкс,6,6,6,2
2764,5908704.825259204,2006,39.4888313374978,Стандарт,3,3,1,1
2765,5718933.860198205,2008,38.936033170008024,Стандарт,2,3,1,1
2766,2915228.985418207,1973,26.36758948235712,Эконом,0,1,0,1
2767,15210941.90132006,2019,79.97477317116754,Люкс,5,6,5,2
2768,2508250.8658022294,1979,21.44557669566997,Эконом,0,2,0,1
2769,16878224.651416942,2018,86.91924888097921,Люкс,6,7,6,3
2770,14933311.415766958,2021,76.14039341330786,Люкс,7,5,6,2
2771,15955390.868095659,2023,83.98446937941304,Люкс,7,5,5,2
2772,5352199.089674728,2001,36.612438705498334,Стандарт,2,2,1,1
2773,16223907.488692295,2019,81.66598965357737,Люкс,7,6,7,3
2774,2318109.8400040707,1987,18.56575493570247,Эконом,1,2,0,1
2775,17353773.962210387,2017,89.02728108360725,Люкс,6,7,7,3
2776,5072297.387976235,2001,35.44036497459958,Стандарт,2,1,1,1
2777,2628818.9861520706,1989,22.7266716098421,Эконом,0,2,0,1
2778,5520100.433546195,2001,37.018360924402856,Стандарт,2,3,1,1
2779,15653272.94101402,2020,79.7177718714739,Люкс,5,7,7,2
2780,5375135.218134643,2004,35.926887182077635,Стандарт,3,2,1,1
2781,14356117.775363417,2019,71.12348499912633,Люкс,7,5,7,2
2782,3096407.575032585,1972,27.457165774600398,Эконом,1,1,0,1
2783,2194352.6557956245,1978,19.34982233574947,Эконом,0,1,0,1
2784,16541060.606017757,2017,86.77734321091157,Люкс,5,7,6,2
2785,17487348.572284203,2018,91.13257363829145,Люкс,7,7,5,3
2786,2591222.788476857,1958,22.378033047924454,Эконом,1,1,0,1
2787,5772981.381109573,2000,39.30046673166521,Стандарт,2,3,1,1
2788,3111753.5833993675,1981,28.514505969016675,Эконом,0,1,0,1
2789,3047636.8643126846,1957,26.79500946056305,Эконом,1,1,0,1
2790,5442142.765640309,2003,39.62305568166953,Стандарт,1,1,1,1
2791,14481288.64379441,2022,74.97333819572367,Люкс,5,5,6,2
2792,17187973.842443485,2023,89.00545702197601,Люкс,5,7,7,3
2793,5443397.243827634,2001,39.30078164029079,Стандарт,1,1,1,1
2794,2648420.7600402115,1952,22.728268563455607,Эконом,0,2,0,1
2795,16679007.90503745,2021,86.7534125755666,Люкс,7,6,5,3
2796,5465712.626955383,2005,39.745959987419184,Стандарт,1,1,1,1
2797,2631994.383777204,1961,22.753348758138742,Эконом,1,1,0,1
2798,2371010.1571851694,1984,19.16079284272071,Эконом,1,2,0,1
2799,3228870.3047385747,1979,29.62362308523415,Эконом,0,1,0,1
2800,2372682.280549867,1959,21.14972028824001,Эконом,0,1,0,1
2801,579,2018,79.45394217167707,Люкс,5,6,7,2
2802,16706292.839751748,2020,86.91156672937377,Люкс,7,7,5,2
2803,2286843.4089173586,1990,19.12250637789011,Эконом,0,2,0,1
2804,2371147.6627758723,1980,20.175760581263745,Эконом,1,1,0,1
2805,3004573.9085795074,1964,26.27042458525893,Эконом,1,1,0,1
2806,2677350.742848716,1962,22.986550552172538,Эконом,0,2,0,1
2807,15707381.593417624,2022,84.34237674897457,Люкс,5,5,5,2
2808,15792903.474870028,2021,79.8318396440493,Люкс,6,7,7,2
2809,17040443.589917637,2023,87.17906081572586,Люкс,7,7,7,2
2810,3248887.7301653717,1970,28.842105476714746,Эконом,1,1,0,1
2811,3021107.2355216034,1963,27.594907305755108,Эконом,0,1,0,1
2812,4889405.384477706,2007,35.06373657164834,Стандарт,1,1,1,1
2813,17999472.210490365,2018,95.43153950598695,Люкс,7,6,6,2
2814,14815570.680455308,2017,76.24954205976113,Люкс,7,5,5,2
2815,5502288.800465045,2010,38.87750195012194,Стандарт,1,2,1,1
2816,14766518.914821254,2022,72.88128914183986,Люкс,6,7,6,3
2817,5571673.165367756,2001,36.44510804187931,Стандарт,3,3,1,1
2818,14689960.626954677,2023,75.37404337629067,Люкс,5,5,7,2
2819,5114135.496468471,2005,36.846681693759756,Стандарт,1,1,1,1
2820,3069495.0329894326,1957,27.174657678227653,Эконом,0,2,0,1
2821,3442431.423915441,1955,29.71875814172322,Эконом,1,2,0,1
2822,5301729.432357185,2005,36.2285026152437,Стандарт,2,2,1,1
2823,5505596.062902357,2007,39.03561074230884,Стандарт,2,1,1,1
2824,2536246.2571213376,1967,21.698867246926923,Эконом,1,1,0,1
2825,15163254.49269372,2019,78.72789107290542,Люкс,5,5,6,3
2826,5372586.731404644,2010,38.875654001558985,Стандарт,1,1,1,1
2827,2284083.3117551417,1967,19.05230002001767,Эконом,1,1,0,1
2828,5252597.616162999,2008,37.99555525161157,Стандарт,1,1,1,1
2829,5319757.116183208,2010,36.3696119663549,Стандарт,1,3,1,1
2830,4989624.260393716,2005,35.820866239342244,Стандарт,1,1,1,1
2831,18395523.72379068,2022,97.00012427678838,Люкс,7,7,6,2
2832,3020014.860456583,1970,26.590717995918098,Эконом,0,2,0,1
2833,5180610.877115515,2003,36.41090282158264,Стандарт,2,1,1,1
2834,3269462.579462317,1987,28.964150821158086,Эконом,1,1,0,1
2835,5201093.423067072,2009,37.36069544830554,Стандарт,1,1,1,1
2836,2419628.49049373,1980,19.529395734213963,Эконом,1,2,0,1
2837,16956558.500479132,2023,90.46931434265451,Люкс,5,5,6,3
2838,2935549.61566547,1951,24.56878616191954,Эконом,1,2,0,1
2839,5562369.902306434,2004,38.5300742074284,Стандарт,3,1,1,1
2840,3079499.711903941,1967,27.041514960850137,Эконом,1,1,0,1
2841,5491143.266034605,2005,39.751168139244186,Стандарт,1,1,1,1
2842,17840108.827803575,2022,92.27432917245223,Люкс,6,7,7,3
2843,3183932.279283409,1988,28.125887343234297,Эконом,1,1,0,1
2844,18793574.88579609,2017,98.7820485462692,Люкс,7,7,7,2
2845,2544325.277412247,1988,21.929154145789422,Эконом,0,2,0,1
2846,5274380.1986204,2003,35.163324963539964,Стандарт,2,3,1,1
2847,17905077.155969635,2023,98.02359211703728,Люкс,5,6,5,2
2848,2918863.3122239253,1961,25.674494804553838,Эконом,1,1,0,1
